id,person_weight,sex_of_respondent,sex_of_partner,personal_income_group,household_income_group,number_young_children_in_home,number_children_in_home,age_group_children,duration_sleeping_resting_relaxing_sick_in_bed,duration_personal_care,duration_health_professional_visit_consultation,duration_self_administered_medical_care,duration_meal_lunch_or_snack_preparation,duration_eating_or_drinking,duration_transport_to_and_from_activity,duration_paid_work,duration_looking_for_paid_work,duration_other_income_generating_activities,duration_paid_training,duration_break_or_lunch,duration_schooling_on_site,duration_schooling_online,duration_homework_or_studying,duration_self_development_or_leisure_courses,duration_preserving_foods,duration_indoor_house_cleaning,duration_garbage_recycling_unpacking_goods,duration_laudry_ironing_sewing_shoe_care,duration_repair_painting_removation,duration_organizing_planning_paying_bills,duration_packing_unpacking_groceries_luggage_boxes,duration_outdoor_maintenance,duration_planting_maintaining_garden_or_house_plants,duration_pet_care,duration_personal_care_of_child_14_under,duration_accompanying_care_of_child_14_under,duration_personal_care_of_child_15_plus,duration_accompanying_care_of_child_15_plus,duration_care_of_household_adult_personal_care,duration_care_of_household_adult_accompanying,duration_care_of_child_other_household_personal_care_accompanying,duration_care_of_adult_other_household_personal_care,duration_care_of_adult_other_household_accompanying,duration_helping_relatives_friends_neighbours_acquaintances,duration_shopping_or_buying_goods,duration_shopping_for_services,duration_researching_for_goods_and_services,duration_selling_goods_or_services,duration_socializing_or_communicating_in_person,duration_socializing_or_communicating_using_technology,duration_organizational_activities,duration_volunteer_work,duration_religious_activities,duration_civic_participation,duration_exercising,duration_organized_recreational_sports,duration_competitive_sports_indoor_or_outdoor,duration_outdoor_sports_non_competitive,duration_outdoor_activities,duration_coaching_or_administering_sports,duration_attending_cinema_exhibitions_library_concerts_theatre,duration_attending_sporting_events,duration_visiting_museums_art_galleries_heritage_sites_zoos,duration_arts_and_hobbies,duration_leisure_activities,duration_reading_online_or_paper_version,duration_writing,duration_watching_television_or_videos,duration_listening_to_music_or_radio,duration_use_of_technology,duration_other_activity,duration_uncodable_unknown_activity,duration_social_contact_alone,duration_social_contact_spouse_partner,duration_social_contact_household_children_15,duration_social_contact_household_children_15_2,duration_social_contact_parents_or_parents_in_law,duration_social_contact_other_household_adults,duration_social_contact_family_members_from_other_households,duration_social_contact_friend_s,duration_social_contact_colleague_s_classmate_s,duration_social_contact_other_people,duration_social_contact_not_stated,duration_at_home_or_on_property,duration_at_place_of_work_or_school,duration_away_on_business,duration_at_someone_elses_home_or_property,duration_in_the_neighbourhood,duration_outside,duration_at_the_grocery_store_other_stores_or_mall,duration_at_a_library_museum_or_theater,duration_at_a_sports_centre_field_or_arena,duration_at_a_restaurant_bar_or_club,duration_at_a_place_of_worship,duration_at_a_medical_dental_or_other_clinic,duration_elsewhere,duration_travel_car_driver,duration_travel_car_passenger,duration_travel_walking,duration_travel_bus_include_street_car_and_metro,duration_travel_airplane,duration_travel_bicycle,duration_travel_taxi_limousine_service,duration_travel_boat_ferry,duration_travel_other,total_duration_in_minutes_location_not_stated,sleep_duration_in_minutes_the_first_night,diff_income
24414,425.3808,Male,Female,"Less than $20,000","Less than $20,000",None,Two,No child under 19 years of age at home,420,0,0,0,0,165,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,60,0,0,1140,0,0,0,0,780,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,Same Income
24424,1258.0177,Male,Female,"$60,000 to $79,999","$120,000 to $139,999",Two,Two,All children under 5 years of age,420,30,0,0,10,195,110,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,640,310,190,0,0,0,0,0,490,0,0,715,510,0,0,0,0,30,0,0,75,0,0,0,110,0,0,0,0,0,0,0,0,0,420,"$40,000 to $59,999"
24425,2053.6916,Male,Female,"$20,000 to $39,999","$40,000 to $59,999",One,One,All children under 5 years of age,595,30,0,0,0,60,30,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,745,600,0,0,0,0,0,425,425,0,805,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,475,"Less than $20,000"
24427,2838.9621,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,445,40,0,0,40,75,105,0,75,0,0,0,0,0,15,0,0,30,0,0,0,75,0,0,0,0,80,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,120,0,45,70,0,645,295,500,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,30,0,0,0,0,0,140,80,0,25,0,0,0,0,0,0,0,510,"$20,000 to $39,999"
24436,861.6112,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",One,Two,All children 13 years of age and older,870,75,0,0,60,45,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,15,1110,900,900,0,0,0,0,0,75,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1320,"$60,000 to $79,999"
24440,2906.5225,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",One,Two,All children 13 years of age and older,510,30,60,0,40,70,170,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,40,0,0,490,730,660,0,0,0,0,0,0,250,0,720,300,0,0,0,0,10,0,0,180,0,60,0,170,0,0,0,0,0,0,0,0,0,465,"Less than $20,000"
24441,1645.0783,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,360,30,0,0,60,30,45,705,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,675,315,0,0,0,0,0,705,0,0,690,705,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,NA,"$20,000 to $39,999"
24442,6021.5729,Male,Female,"$20,000 to $39,999","$120,000 to $139,999",None,Two,All children 13 years of age and older,600,15,0,0,0,195,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,60,90,0,0,0,210,1200,0,120,0,0,330,0,0,0,0,615,0,0,570,45,0,0,0,0,45,0,0,0,165,0,0,0,0,0,0,0,0,0,450,"$80,000 to $99,999"
24445,262.3511,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,455,75,0,0,30,170,100,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,15,0,0,260,990,220,0,0,0,0,330,0,0,0,1010,0,0,210,0,0,0,0,0,120,0,0,0,45,45,0,0,0,0,10,0,0,0,510,"$60,000 to $79,999"
24449,2429.9562,Male,Female,"$80,000 to $99,999","$140,000 or more",Three or more,Three,All children between 5 and 12 years of age,570,105,0,0,110,45,175,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,145,790,365,0,0,0,120,0,0,275,0,990,0,0,120,0,0,0,0,0,0,155,0,0,175,0,0,0,0,0,0,0,0,0,570,Ambiguous
24453,325.1737,Female,Male,"$40,000 to $59,999","$80,000 to $99,999",Two,Two,NA,440,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,170,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,185,95,0,0,0,0,0,150,0,0,0,0,150,575,915,0,0,0,635,0,0,0,0,690,185,0,260,0,0,170,0,95,0,0,0,0,30,10,0,0,0,0,0,0,0,0,470,"$20,000 to $39,999"
24461,2562.5996,Male,Female,"$100,000 to $119,999","$140,000 or more",None,One,No child under 19 years of age at home,465,90,0,0,0,0,75,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,795,0,420,0,0,0,0,570,0,0,795,570,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,420,Ambiguous
24465,1366.5966,Male,Female,"$60,000 to $79,999","$140,000 or more",None,One,No child under 19 years of age at home,530,35,0,0,0,15,20,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,90,680,0,0,0,0,0,0,670,0,0,690,670,0,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,525,Ambiguous
24466,1309.3105,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",Three or more,Three,All children under 5 years of age,420,0,0,0,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,185,225,0,60,0,0,0,0,0,1440,1440,0,0,0,0,0,0,0,0,1100,0,0,0,320,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,420,"$60,000 to $79,999"
24467,4378.1552,Female,Male,"Less than $20,000","$140,000 or more",None,Two,No child under 19 years of age at home,520,60,60,0,105,0,135,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,780,480,0,0,0,0,0,180,0,0,0,1005,0,0,180,0,0,60,0,0,0,0,60,0,135,0,0,0,0,0,0,0,0,0,480,Ambiguous
24469,1102.0355,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",Two,Two,NA,520,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,120,0,40,0,0,10,1430,1255,0,0,0,0,0,0,0,0,1385,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,"$80,000 to $99,999"
24473,4203.2576,Male,Female,"$20,000 to $39,999","$80,000 to $99,999",Two,Two,All children between 5 and 12 years of age,520,50,0,0,75,0,120,0,0,0,0,0,0,0,60,0,0,90,0,45,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,0,90,0,40,0,0,490,210,950,0,0,0,0,120,0,0,0,1200,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,450,"$40,000 to $59,999"
24478,4617.6381,Male,Female,"$40,000 to $59,999","$100,000 to $119,999",Two,Two,At least one child under 5 years of age but not all children,450,30,0,0,120,210,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,120,0,0,0,0,0,30,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1260,680,0,0,0,680,0,0,10,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,"$40,000 to $59,999"
24485,1870.4505,Male,Female,"$120,000 or more","$140,000 or more",Two,Two,At least one child under 5 years of age but not all children,470,15,0,0,0,0,70,725,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,565,0,0,0,0,0,0,0,875,0,0,0,545,495,0,0,0,0,0,0,90,0,0,0,70,0,0,0,0,0,0,0,0,240,420,Ambiguous
24489,828.694,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,660,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,150,0,0,0,0,510,930,0,0,0,0,0,0,0,0,0,950,0,0,0,0,430,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,600,"$20,000 to $39,999"
24499,2119.1275,Female,Male,"Less than $20,000","$60,000 to $79,999",One,One,All children 13 years of age and older,510,0,0,0,10,90,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,75,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90,0,50,0,0,670,0,0,0,0,0,770,0,0,0,0,950,0,0,0,10,140,75,90,0,90,0,0,0,0,0,25,0,0,0,0,60,0,0,450,"$40,000 to $59,999"
24501,3238.8919,Female,Male,"$40,000 to $59,999","$140,000 or more",One,One,All children under 5 years of age,560,70,0,0,75,90,150,90,0,0,0,0,0,0,0,0,0,35,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,45,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,15,30,0,70,0,30,0,0,180,810,795,0,170,0,0,0,0,30,0,750,0,0,0,165,45,0,0,0,0,0,0,330,0,120,0,0,0,0,0,0,0,30,380,Ambiguous
24506,426.0306,Female,Female,"$40,000 to $59,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,510,40,0,0,30,65,85,415,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,120,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,125,665,295,0,0,0,0,80,415,415,0,815,445,0,0,0,0,0,0,95,0,0,0,0,85,0,0,0,0,0,0,0,0,0,540,Ambiguous
24507,6063.6671,Female,Male,"$20,000 to $39,999","$140,000 or more",One,Three,All children 13 years of age and older,500,20,0,0,150,60,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,60,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,530,745,15,710,0,430,0,0,0,0,0,820,0,0,430,0,0,60,0,0,0,0,0,0,90,40,0,0,0,0,0,0,0,0,480,Ambiguous
24508,536.2464,Male,Female,"$60,000 to $79,999","$80,000 to $99,999",One,One,All children between 5 and 12 years of age,630,30,0,0,150,0,60,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,90,930,930,0,0,0,0,0,420,0,0,960,420,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,540,"Less than $20,000"
24509,1018.3015,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",Three or more,Three,At least one child under 5 years of age but not all children,240,30,0,0,90,120,60,540,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,600,570,840,0,0,0,0,0,0,0,0,840,540,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,480,"Less than $20,000"
24517,8078.3757,Female,Male,"Less than $20,000","$100,000 to $119,999",None,Two,No child under 19 years of age at home,480,150,0,0,105,120,90,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,585,0,225,0,0,0,0,0,0,0,855,495,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,450,"$80,000 to $99,999"
24524,1342.9024,Male,Female,"$100,000 to $119,999","$140,000 or more",Two,Two,NA,465,45,0,0,15,30,315,405,0,0,0,15,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,300,570,225,0,0,0,0,90,420,255,0,405,0,630,0,0,0,0,0,90,0,0,0,0,45,60,0,0,135,0,75,0,0,0,450,Ambiguous
24530,1192.0542,Male,Female,"$40,000 to $59,999","$100,000 to $119,999",None,Two,All children 13 years of age and older,560,160,0,0,155,0,45,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,150,0,0,0,1440,0,305,0,0,0,0,0,60,0,1295,0,0,0,0,0,40,0,0,0,60,0,0,45,0,0,0,0,0,0,0,0,0,570,"$40,000 to $59,999"
24535,2904.6838,Male,Female,"$120,000 or more","$140,000 or more",Two,Two,All children between 5 and 12 years of age,600,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,110,0,0,180,0,0,0,0,0,1440,1440,0,0,0,0,0,0,720,0,300,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,Ambiguous
24549,853.6926,Female,Male,"$60,000 to $79,999","$140,000 or more",Two,Two,All children under 5 years of age,525,50,0,0,60,75,90,0,0,0,0,0,0,0,0,0,0,30,0,150,0,0,30,0,0,0,65,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,30,0,30,0,0,15,0,75,1115,830,0,0,0,0,0,0,55,0,885,0,0,0,0,0,15,0,0,0,0,0,450,0,60,0,0,0,30,0,0,0,0,495,Ambiguous
24557,2670.5862,Female,Male,"Less than $20,000","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,460,95,0,0,105,130,65,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,15,0,0,0,165,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,10,0,460,550,460,0,0,0,0,0,0,0,0,1115,230,0,0,0,0,30,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0,450,"$40,000 to $59,999"
24561,2972.4962,Female,Male,"$40,000 to $59,999","$140,000 or more",Two,Two,At least one child under 5 years of age but not all children,425,25,0,0,0,30,25,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,300,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,935,935,0,0,0,0,0,480,0,0,935,480,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,440,Ambiguous
24563,987.5246,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",Three or more,Four or more,At least one child under 5 years of age but not all children,540,45,0,0,120,150,60,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,45,0,0,30,0,105,1245,720,0,0,0,0,0,0,60,0,1080,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,540,"$20,000 to $39,999"
24570,3492.4169,Male,Female,"$120,000 or more","$140,000 or more",One,One,All children between 5 and 12 years of age,480,10,0,0,30,45,80,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,10,0,0,100,765,190,0,0,0,0,0,505,90,0,855,505,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,420,Ambiguous
24575,2521.8033,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",One,One,All children between 5 and 12 years of age,465,60,0,0,140,40,69,90,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,65,155,0,0,0,0,0,0,0,0,121,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,1150,1365,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,121,0,155,0,0,0,0,0,69,0,0,0,0,0,0,0,0,585,"$40,000 to $59,999"
24584,852.9816,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",Three or more,Three,All children between 5 and 12 years of age,450,95,0,0,0,20,40,350,0,0,0,60,0,0,0,0,0,10,0,10,0,90,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,165,0,0,150,780,300,0,0,0,0,0,200,150,0,980,410,0,0,0,0,10,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,1110,"$40,000 to $59,999"
24585,6397.8812,Female,Male,"Less than $20,000","$40,000 to $59,999",One,Two,At least one child under 5 years of age but not all children,265,25,0,0,45,125,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,475,845,0,195,0,0,360,0,0,0,0,460,395,0,360,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,450,"$20,000 to $39,999"
24586,1416.5107,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",Two,Two,At least one child under 5 years of age but not all children,420,25,0,0,135,95,190,185,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,160,0,0,675,150,460,0,0,0,0,0,155,0,0,945,260,0,0,0,0,0,0,45,0,0,0,0,190,0,0,0,0,0,0,0,0,0,390,"$40,000 to $59,999"
24587,2857.3503,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",One,One,All children under 5 years of age,865,30,0,0,20,45,35,0,0,0,0,0,0,0,0,0,0,45,0,15,0,0,10,125,0,0,60,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,75,1335,885,0,0,0,0,0,0,0,0,1325,0,0,0,40,0,40,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,780,"$40,000 to $59,999"
24594,349.8301,Male,Female,"$80,000 to $99,999","$80,000 to $99,999",One,One,All children under 5 years of age,510,35,0,0,30,30,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,75,0,30,0,0,0,0,0,0,0,230,0,0,0,0,60,0,0,0,90,0,0,0,0,75,805,0,0,0,0,660,350,0,0,0,965,0,0,30,0,230,0,0,0,0,0,0,0,50,135,0,0,0,0,0,30,0,0,540,Same Income
24609,2038.8528,Male,Female,"$40,000 to $59,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,485,35,0,0,75,155,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,75,0,0,0,180,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,930,0,595,0,535,0,0,75,0,545,0,0,400,0,220,75,0,0,0,0,0,0,90,110,0,0,0,0,0,0,0,0,510,"$40,000 to $59,999"
24610,2432.625,Male,Female,"$20,000 to $39,999","$20,000 to $39,999",One,One,All children 13 years of age and older,380,80,0,0,15,45,80,490,90,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,90,0,0,385,505,15,0,0,0,0,0,550,75,0,675,550,0,0,90,0,45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,360,Same Income
24624,1101.2825,Male,Female,"$120,000 or more","$120,000 to $139,999",Two,Two,At least one child under 5 years of age but not all children,390,0,0,0,0,120,120,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,735,855,0,0,0,0,0,0,0,0,885,435,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,450,Ambiguous
24625,3586.5042,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",None,One,No child under 19 years of age at home,360,115,0,0,0,60,30,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,200,450,0,30,0,0,0,0,790,0,0,620,790,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,NA,"$80,000 to $99,999"
24628,1584.7061,Female,Male,"$40,000 to $59,999","$80,000 to $99,999",Three or more,Three,NA,620,30,0,0,70,150,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,240,0,0,0,0,150,1090,690,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,"$20,000 to $39,999"
24635,1927.265,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",None,One,All children 13 years of age and older,525,90,0,0,60,40,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,150,0,0,0,70,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,0,180,1000,0,230,210,0,0,60,0,0,50,865,0,0,70,0,0,150,0,110,30,60,0,0,85,70,0,0,0,0,0,0,0,0,510,"$60,000 to $79,999"
